"MOVIEID","DRAMA","ROMANCE","THRILLER","COMEDY","SCI_FI","ADVENTURE","ANIMATION","CHILDREN","IMAX","MUSICAL","ACTION","MYSTERY","CRIME","WAR","WESTERN","FANTASY","HORROR","DOCUMENTARY","FILM_NOIR","NO_GENRE"
192945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195373,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195573,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197583,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197619,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197621,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201694,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202341,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204086,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204592,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
497,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
671,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
899,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
905,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
947,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1002,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1066,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1077,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1220,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1230,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1256,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1257,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1270,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2011,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2080,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2301,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2355,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2721,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2857,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2863,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2870,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2968,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3018,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3022,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3061,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3397,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3417,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3552,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3606,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3629,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3739,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3929,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4356,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4798,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6183,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6254,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6297,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6357,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6358,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6377,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6428,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6561,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6636,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6785,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6970,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7050,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7055,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7082,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7084,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7211,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7720,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7840,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7888,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8336,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8542,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8595,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8651,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8694,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8695,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8809,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8851,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8961,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8989,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147200,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25747,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25750,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25811,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25812,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25826,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25827,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25868,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25870,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25891,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25905,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25965,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26038,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26084,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
